MovieId,MovieName,Year,Genres,Artists
684,The Breakfast Club,1985,Comedy|Drama,Emilio Estevez|Judd Nelson|Molly Ringwald|Ally Sheedy
685,The Killing Fields,1984,Biography|Drama|History,Sam Waterston|Haing S. Ngor|John Malkovich|Julian Sands
686,Ghostbusters,1984,Action|Comedy|Fantasy,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis
687,The Right Stuff,1983,Adventure|Biography|Drama,Sam Shepard|Scott Glenn|Ed Harris|Dennis Quaid
688,The King of Comedy,1982,Comedy|Crime|Drama,Robert De Niro|Jerry Lewis|Diahnne Abbott|Sandra Bernhard
689,E.T. the Extra-Terrestrial,1982,Family|Sci-Fi,Henry Thomas|Drew Barrymore|Peter Coyote|Dee Wallace
690,Kramer vs. Kramer,1979,Drama,Dustin Hoffman|Meryl Streep|Jane Alexander|Justin Henry
691,Days of Heaven,1978,Drama|Romance,Richard Gere|Brooke Adams|Sam Shepard|Linda Manz
692,The Outlaw Josey Wales,1976,Western,Clint Eastwood|Sondra Locke|Chief Dan George|Bill McKinney
693,The Man Who Would Be King,1975,Adventure|History|War,Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey
694,The Conversation,1974,Drama|Mystery|Thriller,Gene Hackman|John Cazale|Allen Garfield|Frederic Forrest
695,La planète sauvage,1973,Animation|Sci-Fi,Barry Bostwick|Jennifer Drake|Eric Baugin|Jean Topart
696,The Day of the Jackal,1973,Crime|Drama|Thriller,Edward Fox|Terence Alexander|Michel Auclair|Alan Badel
697,Badlands,1973,Action|Crime|Drama,Martin Sheen|Sissy Spacek|Warren Oates|Ramon Bieri
698,Cabaret,1972,Drama|Music|Musical,Liza Minnelli|Michael York|Helmut Griem|Joel Grey
699,Willy Wonka & the Chocolate Factory,1971,Family|Fantasy|Musical,Gene Wilder|Jack Albertson|Peter Ostrum|Roy Kinnear
700,Midnight Cowboy,1969,Drama,Dustin Hoffman|Jon Voight|Sylvia Miles|John McGiver
701,Wait Until Dark,1967,Thriller,Audrey Hepburn|Alan Arkin|Richard Crenna|Efrem Zimbalist Jr.
702,Guess Who's Coming to Dinner,1967,Comedy|Drama,Spencer Tracy|Sidney Poitier|Katharine Hepburn|Katharine Houghton
703,Bonnie and Clyde,1967,Action|Biography|Crime,Warren Beatty|Faye Dunaway|Michael J. Pollard|Gene Hackman
704,My Fair Lady,1964,Drama|Family|Musical,Audrey Hepburn|Rex Harrison|Stanley Holloway|Wilfrid Hyde-White
705,Mary Poppins,1964,Comedy|Family|Fantasy,Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns
706,The Longest Day,1962,Action|Drama|History,Andrew Marton|Gerd Oswald|Bernhard Wicki|Darryl F. Zanuck
707,Jules et Jim,1962,Drama|Romance,Jeanne Moreau|Oskar Werner|Henri Serre|Vanna Urbino
708,The Innocents,1961,Horror,Deborah Kerr|Peter Wyngarde|Megs Jenkins|Michael Redgrave
709,À bout de souffle,1960,Crime|Drama,Jean-Paul Belmondo|Jean Seberg|Daniel Boulanger|Henri-Jacques Huet
710,Red River,1948,Action|Adventure|Drama,Arthur Rosson|John Wayne|Montgomery Clift|Joanne Dru
711,Key Largo,1948,Action|Crime|Drama,Humphrey Bogart|Edward G. Robinson|Lauren Bacall|Lionel Barrymore
712,To Have and Have Not,1944,Adventure|Comedy|Film-Noir,Humphrey Bogart|Lauren Bacall|Walter Brennan|Dolores Moran
713,Shadow of a Doubt,1943,Film-Noir|Thriller,Teresa Wright|Joseph Cotten|Macdonald Carey|Henry Travers
714,Stagecoach,1939,Adventure|Drama|Western,John Wayne|Claire Trevor|Andy Devine|John Carradine
715,The Lady Vanishes,1938,Mystery|Thriller,Margaret Lockwood|Michael Redgrave|Paul Lukas|May Whitty
716,Bringing Up Baby,1938,Comedy|Family|Romance,Katharine Hepburn|Cary Grant|Charles Ruggles|Walter Catlett
717,Bride of Frankenstein,1935,Drama|Horror|Sci-Fi,Boris Karloff|Elsa Lanchester|Colin Clive|Valerie Hobson
718,Duck Soup,1933,Comedy|Musical|War,Groucho Marx|Harpo Marx|Chico Marx|Zeppo Marx
719,Scarface: The Shame of the Nation,1932,Action|Crime|Drama,Richard Rosson|Paul Muni|Ann Dvorak|Karen Morley
720,Frankenstein,1931,Drama|Horror|Sci-Fi,Colin Clive|Mae Clarke|Boris Karloff|John Boles
721,Roma,2018,Drama,Yalitza Aparicio|Marina de Tavira|Diego Cortina Autrey|Carlos Peralta
722,God's Own Country,2017,Drama|Romance,Josh O'Connor|Alec Secareanu|Gemma Jones|Ian Hart
723,Deadpool 2,2018,Action|Adventure|Comedy,Ryan Reynolds|Josh Brolin|Morena Baccarin|Julian Dennison
724,Wind River,2017,Crime|Drama|Mystery,Kelsey Asbille|Jeremy Renner|Julia Jones|Teo Briones
725,Get Out,2017,Horror|Mystery|Thriller,Daniel Kaluuya|Allison Williams|Bradley Whitford|Catherine Keener
726,Mission: Impossible - Fallout,2018,Action|Adventure|Thriller,Tom Cruise|Henry Cavill|Ving Rhames|Simon Pegg
727,En man som heter Ove,2015,Comedy|Drama|Romance,Rolf Lassgård|Bahar Pars|Filip Berg|Ida Engvoll
728,What We Do in the Shadows,2014,Comedy|Horror,Taika Waititi|Jemaine Clement|Taika Waititi|Cori Gonzalez-Macuer
729,Omoide no Mânî,2014,Animation|Drama|Family,Hiromasa Yonebayashi|Sara Takatsuki|Kasumi Arimura|Nanako Matsushima
730,The Theory of Everything,2014,Biography|Drama|Romance,Eddie Redmayne|Felicity Jones|Tom Prior|Sophie Perry
731,Kingsman: The Secret Service,2014,Action|Adventure|Comedy,Colin Firth|Taron Egerton|Samuel L. Jackson|Michael Caine
732,The Fault in Our Stars,2014,Drama|Romance,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern
733,Me and Earl and the Dying Girl,2015,Comedy|Drama,Thomas Mann|RJ Cyler|Olivia Cooke|Nick Offerman
734,Birdman or (The Unexpected Virtue of Ignorance),2014,Comedy|Drama,Michael Keaton|Zach Galifianakis|Edward Norton|Andrea Riseborough
735,La vie d'Adèle,2013,Drama|Romance,Léa Seydoux|Adèle Exarchopoulos|Salim Kechiouche|Aurélien Recoing
736,Kai po che!,2013,Drama|Sport,Amit Sadh|Sushant Singh Rajput|Rajkummar Rao|Amrita Puri
737,The Broken Circle Breakdown,2012,Drama|Music|Romance,Veerle Baetens|Johan Heldenbergh|Nell Cattrysse|Geert Van Rampelberg
738,Captain America: The Winter Soldier,2014,Action|Adventure|Sci-Fi,Chris Evans|Chris Evans|Samuel L. Jackson|Scarlett Johansson
739,Rockstar,2011,Drama|Music|Musical,Ranbir Kapoor|Nargis Fakhri|Shammi Kapoor|Kumud Mishra
740,Nebraska,2013,Adventure|Comedy|Drama,Bruce Dern|Will Forte|June Squibb|Bob Odenkirk
741,Wreck-It Ralph,2012,Animation|Adventure|Comedy,John C. Reilly|Jack McBrayer|Jane Lynch|Sarah Silverman
742,Le Petit Prince,2015,Animation|Adventure|Drama,Jeff Bridges|Mackenzie Foy|Rachel McAdams|Marion Cotillard
743,Detachment,2011,Drama,Adrien Brody|Christina Hendricks|Marcia Gay Harden|Lucy Liu
744,Midnight in Paris,2011,Comedy|Fantasy|Romance,Owen Wilson|Rachel McAdams|Kathy Bates|Kurt Fuller
745,The Lego Movie,2014,Animation|Action|Adventure,Phil Lord|Chris Pratt|Will Ferrell|Elizabeth Banks
746,Gravity,2013,Drama|Sci-Fi|Thriller,Sandra Bullock|George Clooney|Ed Harris|Orto Ignatiussen
747,Star Trek Into Darkness,2013,Action|Adventure|Sci-Fi,Chris Pine|Zachary Quinto|Zoe Saldana|Benedict Cumberbatch
748,Beasts of No Nation,2015,Drama|War,Abraham Attah|Emmanuel Affadzi|Ricky Adelayitor|Andrew Adote
749,The Social Network,2010,Biography|Drama,Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Rooney Mara
750,X: First Class,2011,Action|Adventure|Sci-Fi,James McAvoy|Michael Fassbender|Jennifer Lawrence|Kevin Bacon
751,The Hangover,2009,Comedy,Zach Galifianakis|Bradley Cooper|Justin Bartha|Ed Helms
752,Skyfall,2012,Action|Adventure|Thriller,Daniel Craig|Javier Bardem|Naomie Harris|Judi Dench
753,Silver Linings Playbook,2012,Comedy|Drama|Romance,Bradley Cooper|Jennifer Lawrence|Robert De Niro|Jacki Weaver
754,Argo,2012,Biography|Drama|Thriller,Ben Affleck|Bryan Cranston|John Goodman|Alan Arkin
755,(500) Days of Summer,2009,Comedy|Drama|Romance,Zooey Deschanel|Joseph Gordon-Levitt|Geoffrey Arend|Chloë Grace Moretz
756,Harry Potter and the Deathly Hallows: Part 1,2010,Adventure|Family|Fantasy,Daniel Radcliffe|Emma Watson|Rupert Grint|Bill Nighy
757,Gake no ue no Ponyo,2008,Animation|Adventure|Comedy,Cate Blanchett|Matt Damon|Liam Neeson|Tomoko Yamaguchi
758,Frost/Nixon,2008,Biography|Drama|History,Frank Langella|Michael Sheen|Kevin Bacon|Sam Rockwell
759,Papurika,2006,Animation|Drama|Fantasy,Megumi Hayashibara|Tôru Emori|Katsunosuke Hori|Tôru Furuya
760,Changeling,2008,Biography|Crime|Drama,Angelina Jolie|Colm Feore|Amy Ryan|Gattlin Griffith
761,Flipped,2010,Comedy|Drama|Romance,Madeline Carroll|Callan McAuliffe|Rebecca De Mornay|Anthony Edwards
762,Toki o kakeru shôjo,2006,Animation|Adventure|Comedy,Riisa Naka|Takuya Ishida|Mitsutaka Itakura|Ayami Kakiuchi
763,Death Note: Desu nôto,2006,Crime|Drama|Fantasy,Tatsuya Fujiwara|Ken'ichi Matsuyama|Asaka Seto|Yû Kashii
764,This Is England,2006,Crime|Drama,Thomas Turgoose|Stephen Graham|Jo Hartley|Andrew Shim
765,Ex Machina,2014,Drama|Sci-Fi|Thriller,Alicia Vikander|Domhnall Gleeson|Oscar Isaac|Sonoya Mizuno
766,Efter brylluppet,2006,Drama,Mads Mikkelsen|Sidse Babett Knudsen|Rolf Lassgård|Neeral Mulchandani
767,The Last King of Scotland,2006,Biography|Drama|History,James McAvoy|Forest Whitaker|Gillian Anderson|Kerry Washington
768,Zodiac,2007,Crime|Drama|Mystery,Jake Gyllenhaal|Robert Downey Jr.|Mark Ruffalo|Anthony Edwards
769,Lucky Number Slevin,2006,Action|Crime|Drama,Josh Hartnett|Ben Kingsley|Morgan Freeman|Lucy Liu
770,Joyeux Noël,2005,Drama|History|Music,Diane Kruger|Benno Fürmann|Guillaume Canet|Natalie Dessay
771,Control,2007,Biography|Drama|Music,Sam Riley|Samantha Morton|Craig Parkinson|Alexandra Maria Lara
772,Tangled,2010,Animation|Adventure|Comedy,Byron Howard|Mandy Moore|Zachary Levi|Donna Murphy
773,Zwartboek,2006,Drama|Thriller|War,Carice van Houten|Sebastian Koch|Thom Hoffman|Halina Reijn
774,Brokeback Mountain,2005,Drama|Romance,Jake Gyllenhaal|Heath Ledger|Michelle Williams|Randy Quaid
775,3:10 to Yuma,2007,Action|Crime|Drama,Russell Crowe|Christian Bale|Ben Foster|Logan Lerman
776,Crash,2004,Crime|Drama|Thriller,Don Cheadle|Sandra Bullock|Thandie Newton|Karina Arroyave
777,Kung fu,2004,Action|Comedy|Fantasy,Stephen Chow|Wah Yuen|Qiu Yuen|Siu-Lung Leung
778,The Bourne Supremacy,2004,Action|Mystery|Thriller,Matt Damon|Franka Potente|Joan Allen|Brian Cox
779,The Machinist,2004,Drama|Thriller,Christian Bale|Jennifer Jason Leigh|Aitana Sánchez-Gijón|John Sharian
780,Ray,2004,Biography|Drama|Music,Jamie Foxx|Regina King|Kerry Washington|Clifton Powell
781,Lost in Translation,2003,Comedy|Drama,Bill Murray|Scarlett Johansson|Giovanni Ribisi|Anna Faris
782,Harry Potter and the Goblet of Fire,2005,Adventure|Family|Fantasy,Daniel Radcliffe|Emma Watson|Rupert Grint|Eric Sykes
783,Man on Fire,2004,Action|Crime|Drama,Denzel Washington|Christopher Walken|Dakota Fanning|Radha Mitchell
784,Coraline,2009,Animation|Drama|Family,Dakota Fanning|Teri Hatcher|John Hodgman|Jennifer Saunders
785,The Last Samurai,2003,Action|Drama,Tom Cruise|Ken Watanabe|Billy Connolly|William Atherton
786,The Magdalene Sisters,2002,Drama,Eileen Walsh|Dorothy Duffy|Nora-Jane Noone|Anne-Marie Duff
787,Good Bye Lenin!,2003,Comedy|Drama|Romance,Daniel Brühl|Katrin Saß|Chulpan Khamatova|Florian Lukas
788,In America,2002,Drama,Paddy Considine|Samantha Morton|Djimon Hounsou|Sarah Bolger
789,I Am Sam,2001,Drama,Sean Penn|Michelle Pfeiffer|Dakota Fanning|Dianne Wiest
790,Adaptation.,2002,Comedy|Drama,Nicolas Cage|Meryl Streep|Chris Cooper|Tilda Swinton
791,Black Hawk Down,2001,Drama|History|War,Josh Hartnett|Ewan McGregor|Tom Sizemore|Eric Bana
792,Road to Perdition,2002,Crime|Drama|Thriller,Tom Hanks|Tyler Hoechlin|Rob Maxey|Liam Aiken
793,Das Experiment,2001,Drama|Thriller,Moritz Bleibtreu|Christian Berkel|Oliver Stokowski|Wotan Wilke Möhring
794,Billy Elliot,2000,Drama|Music,Jamie Bell|Julie Walters|Jean Heywood|Jamie Draven
795,Hedwig and the Angry Inch,2001,Comedy|Drama|Music,John Cameron Mitchell|Miriam Shor|Stephen Trask|Theodore Liscinski
796,Ocean's Eleven,2001,Crime|Thriller,George Clooney|Brad Pitt|Julia Roberts|Matt Damon
797,Vampire Hunter D: Bloodlust,2000,Animation|Action|Fantasy,Andrew Philpot|John Rafter Lee|Pamela Adlon|Wendee Lee
798,"O Brother, Where Art Thou?",2000,Adventure|Comedy|Crime,Ethan Coen|George Clooney|John Turturro|Tim Blake Nelson
799,Interstate 60: Episodes of the Road,2002,Adventure|Comedy|Drama,James Marsden|Gary Oldman|Kurt Russell|Matthew Edison
800,"South Park: Bigger, Longer & Uncut",1999,Animation|Comedy|Fantasy,Trey Parker|Matt Stone|Mary Kay Bergman|Isaac Hayes
801,Office Space,1999,Comedy,Ron Livingston|Jennifer Aniston|David Herman|Ajay Naidu
802,Happiness,1998,Comedy|Drama,Jane Adams|Jon Lovitz|Philip Seymour Hoffman|Dylan Baker
803,Training Day,2001,Crime|Drama|Thriller,Denzel Washington|Ethan Hawke|Scott Glenn|Tom Berenger
804,Rushmore,1998,Comedy|Drama|Romance,Jason Schwartzman|Bill Murray|Olivia Williams|Seymour Cassel
805,Abre los ojos,1997,Drama|Mystery|Sci-Fi,Eduardo Noriega|Penélope Cruz|Chete Lera|Fele Martínez
806,Being John Malkovich,1999,Comedy|Drama|Fantasy,John Cusack|Cameron Diaz|Catherine Keener|John Malkovich
807,As Good as It Gets,1997,Comedy|Drama|Romance,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.
808,The Fifth Element,1997,Action|Adventure|Sci-Fi,Bruce Willis|Milla Jovovich|Gary Oldman|Ian Holm
809,Le dîner de cons,1998,Comedy,Thierry Lhermitte|Jacques Villeret|Francis Huster|Daniel Prévost
810,Donnie Brasco,1997,Biography|Crime|Drama,Al Pacino|Johnny Depp|Michael Madsen|Bruno Kirby
811,Shine,1996,Biography|Drama|Music,Geoffrey Rush|Armin Mueller-Stahl|Justin Braine|Sonia Todd
812,Primal Fear,1996,Crime|Drama|Mystery,Richard Gere|Laura Linney|Edward Norton|John Mahoney
813,Hamlet,1996,Drama,Kenneth Branagh|Julie Christie|Derek Jacobi|Kate Winslet
814,A Little Princess,1995,Drama|Family|Fantasy,Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer
815,Do lok tin si,1995,Comedy|Crime|Drama,Leon Lai|Michelle Reis|Takeshi Kaneshiro|Charlie Yeung
816,Il postino,1994,Biography|Comedy|Drama,Massimo Troisi|Massimo Troisi|Philippe Noiret|Maria Grazia Cucinotta
817,Clerks,1994,Comedy,Brian O'Halloran|Jeff Anderson|Marilyn Ghigliotti|Lisa Spoonauer
818,Short Cuts,1993,Comedy|Drama,Andie MacDowell|Julianne Moore|Tim Robbins|Bruce Davison
819,Philadelphia,1993,Drama,Tom Hanks|Denzel Washington|Roberta Maxwell|Buzz Kilman
820,The Muppet Christmas Carol,1992,Comedy|Drama|Family,Michael Caine|Kermit the Frog|Dave Goelz|Miss Piggy
821,Malcolm X,1992,Biography|Drama|History,Denzel Washington|Angela Bassett|Delroy Lindo|Spike Lee
822,The Last of the Mohicans,1992,Action|Adventure|Drama,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig
823,Kurenai no buta,1992,Animation|Adventure|Comedy,Shûichirô Moriyama|Tokiko Katô|Bunshi Katsura Vi|Tsunehiko Kamijô
824,Glengarry Glen Ross,1992,Crime|Drama|Mystery,Al Pacino|Jack Lemmon|Alec Baldwin|Alan Arkin
825,A Few Good Men,1992,Drama|Thriller,Tom Cruise|Jack Nicholson|Demi Moore|Kevin Bacon
826,Fried Green Tomatoes,1991,Drama,Kathy Bates|Jessica Tandy|Mary Stuart Masterson|Mary-Louise Parker
827,Barton Fink,1991,Comedy|Drama|Thriller,Ethan Coen|John Turturro|John Goodman|Judy Davis
828,Miller's Crossing,1990,Crime|Drama|Thriller,Ethan Coen|Gabriel Byrne|Albert Finney|John Turturro
829,Who Framed Roger Rabbit,1988,Animation|Adventure|Comedy,Bob Hoskins|Christopher Lloyd|Joanna Cassidy|Charles Fleischer
830,Spoorloos,1988,Mystery|Thriller,Bernard-Pierre Donnadieu|Gene Bervoets|Johanna ter Steege|Gwen Eckhaus
831,Withnail & I,1987,Comedy|Drama,Richard E. Grant|Paul McGann|Richard Griffiths|Ralph Brown
832,The Last Emperor,1987,Biography|Drama|History,John Lone|Joan Chen|Peter O'Toole|Ruocheng Ying
833,Empire of the Sun,1987,Action|Drama|History,Christian Bale|John Malkovich|Miranda Richardson|Nigel Havers
834,Der Name der Rose,1986,Crime|Drama|Mystery,Sean Connery|Christian Slater|Helmut Qualtinger|Elya Baskin
835,Blue Velvet,1986,Drama|Mystery|Thriller,Isabella Rossellini|Kyle MacLachlan|Dennis Hopper|Laura Dern
836,The Purple Rose of Cairo,1985,Comedy|Fantasy|Romance,Mia Farrow|Jeff Daniels|Danny Aiello|Irving Metzman
837,After Hours,1985,Comedy|Crime|Drama,Griffin Dunne|Rosanna Arquette|Verna Bloom|Tommy Chong
838,Zelig,1983,Comedy,Woody Allen|Mia Farrow|Patrick Horgan|John Buckwalter
839,The Verdict,1982,Drama,Paul Newman|Charlotte Rampling|Jack Warden|James Mason
840,Star Trek II: The Wrath of Khan,1982,Action|Adventure|Sci-Fi,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan
841,First Blood,1982,Action|Adventure,Sylvester Stallone|Brian Dennehy|Richard Crenna|Bill McKinney
842,Ordinary People,1980,Drama,Donald Sutherland|Mary Tyler Moore|Judd Hirsch|Timothy Hutton
843,Airplane!,1980,Comedy,David Zucker|Jerry Zucker|Robert Hays|Julie Hagerty
844,Rupan sansei: Kariosutoro no shiro,1979,Animation|Adventure|Family,Yasuo Yamada|Eiko Masuyama|Kiyoshi Kobayashi|Makio Inoue
845,Halloween,1978,Horror|Thriller,Donald Pleasence|Jamie Lee Curtis|Tony Moran|Nancy Kyes
846,Le locataire,1976,Drama|Thriller,Roman Polanski|Isabelle Adjani|Melvyn Douglas|Jo Van Fleet
847,Love and Death,1975,Comedy|War,Woody Allen|Diane Keaton|Georges Adet|Frank Adu
848,The Taking of Pelham One Two Three,1974,Action|Crime|Thriller,Walter Matthau|Robert Shaw|Martin Balsam|Hector Elizondo
849,Blazing Saddles,1974,Comedy|Western,Cleavon Little|Gene Wilder|Slim Pickens|Harvey Korman
850,Serpico,1973,Biography|Crime|Drama,Al Pacino|John Randolph|Jack Kehoe|Biff McGuire
851,Enter the Dragon,1973,Action|Crime|Drama,Bruce Lee|John Saxon|Jim Kelly|Ahna Capri
852,Deliverance,1972,Adventure|Drama|Thriller,Jon Voight|Burt Reynolds|Ned Beatty|Ronny Cox
853,The French Connection,1971,Action|Crime|Drama,Gene Hackman|Roy Scheider|Fernando Rey|Tony Lo Bianco
854,Dirty Harry,1971,Action|Crime|Thriller,Clint Eastwood|Andrew Robinson|Harry Guardino|Reni Santoni
855,Where Eagles Dare,1968,Action|Adventure|War,Richard Burton|Clint Eastwood|Mary Ure|Patrick Wymark
856,The Odd Couple,1968,Comedy,Jack Lemmon|Walter Matthau|John Fiedler|Herb Edelman
857,The Dirty Dozen,1967,Action|Adventure|War,Lee Marvin|Ernest Borgnine|Charles Bronson|John Cassavetes
858,Belle de jour,1967,Drama|Romance,Catherine Deneuve|Jean Sorel|Michel Piccoli|Geneviève Page
859,A Man for All Seasons,1966,Biography|Drama|History,Paul Scofield|Wendy Hiller|Robert Shaw|Leo McKern
860,Repulsion,1965,Drama|Horror|Thriller,Catherine Deneuve|Ian Hendry|John Fraser|Yvonne Furneaux
861,Zulu,1964,Drama|History|War,Stanley Baker|Jack Hawkins|Ulla Jacobsson|James Booth
862,Goldfinger,1964,Action|Adventure|Thriller,Sean Connery|Gert Fröbe|Honor Blackman|Shirley Eaton
863,The Birds,1963,Drama|Horror|Mystery,Rod Taylor|Tippi Hedren|Jessica Tandy|Suzanne Pleshette
864,Cape Fear,1962,Drama|Thriller,Gregory Peck|Robert Mitchum|Polly Bergen|Lori Martin
865,Peeping Tom,1960,Drama|Horror|Thriller,Karlheinz Böhm|Anna Massey|Moira Shearer|Maxine Audley
866,The Magnificent Seven,1960,Action|Adventure|Western,Yul Brynner|Steve McQueen|Charles Bronson|Eli Wallach
867,Les yeux sans visage,1960,Drama|Horror,Pierre Brasseur|Alida Valli|Juliette Mayniel|Alexandre Rignault
868,Invasion of the Body Snatchers,1956,Drama|Horror|Sci-Fi,Kevin McCarthy|Dana Wynter|Larry Gates|King Donovan
869,Rebel Without a Cause,1955,Drama,James Dean|Natalie Wood|Sal Mineo|Jim Backus
870,The Ladykillers,1955,Comedy|Crime,Alec Guinness|Peter Sellers|Cecil Parker|Herbert Lom
871,Sabrina,1954,Comedy|Drama|Romance,Humphrey Bogart|Audrey Hepburn|William Holden|Walter Hampden
872,The Quiet Man,1952,Comedy|Drama|Romance,John Wayne|Maureen O'Hara|Barry Fitzgerald|Ward Bond
873,The Day the Earth Stood Still,1951,Drama|Sci-Fi,Michael Rennie|Patricia Neal|Hugh Marlowe|Sam Jaffe
874,The African Queen,1951,Adventure|Drama|Romance,Humphrey Bogart|Katharine Hepburn|Robert Morley|Peter Bull
875,Gilda,1946,Drama|Film-Noir|Romance,Rita Hayworth|Glenn Ford|George Macready|Joseph Calleia
876,Fantasia,1940,Animation|Family|Fantasy,Samuel Armstrong|Ford Beebe Jr.|Norman Ferguson|David Hand
877,The Invisible Man,1933,Horror|Sci-Fi,Claude Rains|Gloria Stuart|William Harrigan|Henry Travers
878,Dark Waters,2019,Biography|Drama|History,Mark Ruffalo|Anne Hathaway|Tim Robbins|Bill Pullman
879,Searching,2018,Drama|Mystery|Thriller,John Cho|Debra Messing|Joseph Lee|Michelle La
880,Once Upon a Time... in Hollywood,2019,Comedy|Drama,Leonardo DiCaprio|Brad Pitt|Margot Robbie|Emile Hirsch
881,Nelyubov,2017,Drama,Maryana Spivak|Aleksey Rozin|Matvey Novikov|Marina Vasileva
882,The Florida Project,2017,Drama,Brooklynn Prince|Bria Vinaite|Willem Dafoe|Christopher Rivera
883,Just Mercy,2019,Biography|Crime|Drama,Michael B. Jordan|Jamie Foxx|Brie Larson|Charlie Pye Jr.
884,Gifted,2017,Drama,Chris Evans|Mckenna Grace|Lindsay Duncan|Octavia Spencer
885,The Peanut Butter Falcon,2019,Adventure|Comedy|Drama,Michael Schwartz|Zack Gottsagen|Ann Owens|Dakota Johnson
886,Victoria,2015,Crime|Drama|Romance,Laia Costa|Frederick Lau|Franz Rogowski|Burak Yigit
887,Mustang,2015,Drama,Günes Sensoy|Doga Zeynep Doguslu|Tugba Sunguroglu|Elit Iscan
888,Guardians of the Galaxy Vol. 2,2017,Action|Adventure|Comedy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel
889,Baby Driver,2017,Action|Crime|Drama,Ansel Elgort|Jon Bernthal|Jon Hamm|Eiza González
890,Only the Brave,2017,Action|Biography|Drama,Josh Brolin|Miles Teller|Jeff Bridges|Jennifer Connelly
891,Bridge of Spies,2015,Drama|History|Thriller,Tom Hanks|Mark Rylance|Alan Alda|Amy Ryan
892,Incredibles 2,2018,Animation|Action|Adventure,Craig T. Nelson|Holly Hunter|Sarah Vowell|Huck Milner
893,Moana,2016,Animation|Adventure|Comedy,John Musker|Don Hall|Chris Williams|Auli'i Cravalho
894,Sicario,2015,Action|Crime|Drama,Emily Blunt|Josh Brolin|Benicio Del Toro|Jon Bernthal
895,Creed,2015,Drama|Sport,Michael B. Jordan|Sylvester Stallone|Tessa Thompson|Phylicia Rashad
896,Leviafan,2014,Crime|Drama,Aleksey Serebryakov|Elena Lyadova|Roman Madyanov|Vladimir Vdovichenkov
897,Hell or High Water,2016,Action|Crime|Drama,Chris Pine|Ben Foster|Jeff Bridges|Gil Birmingham
898,Philomena,2013,Biography|Comedy|Drama,Judi Dench|Steve Coogan|Sophie Kennedy Clark|Mare Winningham
899,Dawn of the Planet of the Apes,2014,Action|Adventure|Drama,Gary Oldman|Keri Russell|Andy Serkis|Kodi Smit-McPhee
900,El cuerpo,2012,Mystery|Thriller,Jose Coronado|Hugo Silva|Belén Rueda|Aura Garrido
901,Serbuan maut,2011,Action|Thriller,Iko Uwais|Ananda George|Ray Sahetapy|Donny Alamsyah
902,End of Watch,2012,Action|Crime|Drama,Jake Gyllenhaal|Michael Peña|Anna Kendrick|America Ferrera
903,Kari-gurashi no Arietti,2010,Animation|Adventure|Family,Amy Poehler|Mirai Shida|Ryûnosuke Kamiki|Tatsuya Fujiwara
904,A Star Is Born,2018,Drama|Music|Romance,Lady Gaga|Bradley Cooper|Sam Elliott|Greg Grunberg
905,True Grit,2010,Drama|Western,Joel Coen|Jeff Bridges|Matt Damon|Hailee Steinfeld
906,Hævnen,2010,Drama|Romance,Mikael Persbrandt|Trine Dyrholm|Markus Rygaard|Wil Johnson
907,Despicable Me,2010,Animation|Comedy|Crime,Chris Renaud|Steve Carell|Jason Segel|Russell Brand
908,50/50,2011,Comedy|Drama|Romance,Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick|Bryce Dallas Howard
909,Kick-Ass,2010,Action|Comedy|Crime,Aaron Taylor-Johnson|Nicolas Cage|Chloë Grace Moretz|Garrett M. Brown
910,Celda 211,2009,Action|Adventure|Crime,Luis Tosar|Alberto Ammann|Antonio Resines|Manuel Morón
911,Moneyball,2011,Biography|Drama|Sport,Brad Pitt|Robin Wright|Jonah Hill|Philip Seymour Hoffman
912,La piel que habito,2011,Drama|Horror|Thriller,Antonio Banderas|Elena Anaya|Jan Cornet|Marisa Paredes
913,Zombieland,2009,Adventure|Comedy|Fantasy,Jesse Eisenberg|Emma Stone|Woody Harrelson|Abigail Breslin
914,Die Welle,2008,Drama|Thriller,Jürgen Vogel|Frederick Lau|Max Riemelt|Jennifer Ulrich
915,Sherlock Holmes,2009,Action|Adventure|Mystery,Robert Downey Jr.|Jude Law|Rachel McAdams|Mark Strong
916,The Blind Side,2009,Biography|Drama|Sport,Quinton Aaron|Sandra Bullock|Tim McGraw|Jae Head
917,The Visitor,2007,Drama,Richard Jenkins|Haaz Sleiman|Danai Gurira|Hiam Abbass
918,Seven Pounds,2008,Drama,Will Smith|Rosario Dawson|Woody Harrelson|Michael Ealy
919,Eastern Promises,2007,Action|Crime|Drama,Naomi Watts|Viggo Mortensen|Armin Mueller-Stahl|Josef Altin
